Study ID,Location ID,location,final_lat,final_long,date_only,AOD_value
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-09-21,921.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-09-22,455.5
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-09-23,475.3333333333333
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-09-24,475.3333333333333
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-09-25,555.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-09-26,542.75
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-09-27,488.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-09-28,496.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-09-29,495.1666666666667
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-09-30,543.8
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-01,507.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-02,505.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-03,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-04,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-05,490.5
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-06,490.5
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-07,578.5
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-08,460.75
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-09,394.2
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-10,251.8
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-11,336.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-12,468.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-13,625.5
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-14,797.3333333333334
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-15,698.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-16,698.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-17,528.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-18,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-19,281.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-20,366.3333333333333
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-21,364.4
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-22,369.1666666666667
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-23,427.6666666666667
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-24,433.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-25,497.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-26,322.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-27,416.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-28,468.5
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-29,354.5
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-30,334.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-10-31,240.5
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-01,434.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-02,444.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-03,507.8
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-04,485.4
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-05,521.25
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-06,439.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-07,556.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-08,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-09,266.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-10,274.3333333333333
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-11,344.5
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-12,328.6666666666667
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-13,299.75
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-14,196.2
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-15,223.33333333333334
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-16,224.33333333333334
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-17,252.25
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-18,255.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-19,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-20,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-21,369.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-22,201.66666666666666
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-23,174.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-24,243.33333333333334
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-25,306.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-26,451.3333333333333
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-27,411.5
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-28,361.5
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-29,369.25
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-11-30,389.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-01,466.5
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-02,443.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-03,298.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-04,321.5
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-05,302.3333333333333
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-06,338.6666666666667
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-07,202.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-08,202.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-09,148.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-10,164.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-11,203.5
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-12,258.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-13,258.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-14,211.33333333333334
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-15,246.75
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-16,338.8333333333333
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-17,418.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-18,539.3333333333334
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-19,572.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-20,572.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-21,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-22,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-23,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-24,425.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-25,417.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-26,417.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-27,351.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-28,322.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-29,322.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-30,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2014-12-31,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-01,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-02,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-03,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-04,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-05,446.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-06,446.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-07,446.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-08,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-09,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-10,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-11,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-12,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-13,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-14,395.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-15,395.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-16,395.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-17,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-18,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-19,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-20,506.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-21,506.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-22,434.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-23,362.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-24,362.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-25,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-26,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-27,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-28,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-29,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-30,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-01-31,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-01,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-02,525.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-03,525.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-04,525.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-05,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-06,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-07,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-08,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-09,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-10,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-11,204.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-12,204.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-13,204.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-14,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-15,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-16,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-17,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-18,307.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-19,329.75
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-20,329.75
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-21,352.5
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-22,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-23,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-24,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-25,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-26,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-27,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-02-28,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-01,531.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-02,531.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-03,531.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-04,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-05,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-06,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-07,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-08,189.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-09,360.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-10,360.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-11,531.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-12,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-13,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-14,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-15,230.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-16,234.5
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-17,217.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-18,222.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-19,213.5
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-20,245.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-21,327.5
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-22,305.6666666666667
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-23,305.6666666666667
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-24,262.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-25,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-26,136.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-27,178.66666666666666
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-28,178.66666666666666
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-29,206.33333333333334
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-30,219.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-03-31,219.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-01,352.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-02,352.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-03,279.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-04,258.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-05,256.6666666666667
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-06,282.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-07,254.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-08,493.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-09,493.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-10,371.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-11,287.5
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-12,339.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-13,365.3333333333333
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-14,385.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-15,328.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-16,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-17,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-18,
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-19,135.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-20,135.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-21,143.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-22,151.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-23,151.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-24,187.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-25,169.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-26,174.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-27,153.75
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-28,185.4
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-29,187.4
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-04-30,212.6
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-05-01,189.2
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-05-02,171.66666666666666
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-05-03,152.75
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-05-04,180.66666666666666
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-05-05,219.5
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-05-06,225.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-05-07,240.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-05-08,270.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-05-09,226.66666666666666
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-05-10,204.66666666666666
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-05-11,221.8
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-05-12,240.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-05-13,233.4
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-05-14,258.6
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-05-15,266.5
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-05-16,315.25
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-05-17,320.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-05-18,257.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-05-19,145.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-05-20,145.0
MWI094,MWI094_23,Nankhwali Health Centre,-14.1351,34.84488,2015-05-21,159.0
